Oil_store,주소,가격,셀프,상표
용마주유소,경남 진주시 신안로 10 (신안동),1605,Y,SK에너지
진주중부농협주유소,경남 진주시 집현면 진산로 627,1605,Y,NH-OIL
대양석유(주)경대앞주유소,경남 진주시 진주대로 488,1605,Y,SK에너지
새경남주유소,경남 진주시 초장로 193(장재동),1605,Y,SK에너지
봉곡주유소,경남 진주시 진주대로 1150 (봉곡동),1605,N,GS칼텍스
천수교주유소,경남 진주시 천수로 238 (망경동),1605,Y,현대오일뱅크
촉석루주유소,경남 진주시 동부로 123 (호탄동),1605,Y,현대오일뱅크
상일주유소,경남 진주시 동부로 34 (호탄동),1605,Y,GS칼텍스
삼일주유소,경남 진주시 진성면 동부로 1574,1608,Y,현대오일뱅크
㈜명진에너지주유소,경남 진주시 진성면 동부로 1438,1608,N,알뜰주유소
문산주유소,경남 진주시 문산읍 월아산로 1038,1609,Y,SK에너지
금산주유소,경남 진주시 금산면 월아산로 1898,1609,N,SK에너지
큰들주유소,경남 진주시 남강로 1111 (상평동),1609,Y,S-OIL
진주(부산방향)주유소,경남 진주시 남해고속도로 194,1609,Y,알뜰(ex)
진주문산농협주유소,경남 진주시 문산읍 동부로 528,1610,N,NH-OIL
한아름주유소,경남 진주시 금곡면 월아산로 413,1610,N,S-OIL
지수농민주유소,경남 진주시 지수면 지수로 454,1610,N,GS칼텍스
강변주유소,경남 진주시 남강로 1119 (상평동),1614,Y,GS칼텍스
문산(순천)주유소,경남 진주시 문산읍 남해고속도로 195,1614,Y,알뜰(ex)
(주)경남석유 상대주유소,경남 진주시 도동로 163 (하대동),1614,Y,S-OIL
한마음(진주)주유소,경남 진주시 미천면 진산로 1841,1615,N,S-OIL
새한주유소,경남 진주시 남강로 861,1615,N,현대오일뱅크
선학주유소,경남 진주시 모덕로 115 (상대동),1615,Y,S-OIL
강진주유소(현대),경남 진주시 집현면 진산로 513,1615,N,현대오일뱅크
금산농민주유소,경남 진주시 금산면 월아산로 1900,1615,Y,GS칼텍스
초장주유소,경상남도 진주시 월아산로 2076,1616,Y,S-OIL
진주진양농협주유소,경남 진주시 사봉면 사군로 9,1618,N,NH-OIL
행복주유소,경남 진주시 문산읍 진마대로 1056,1618,N,알뜰주유소
가호주유소(현대),경남 진주시 가호로 64 (호탄동),1618,Y,현대오일뱅크
사우디주유소,경남 진주시 천수로 122 (주약동),1619,Y,SK에너지
금호주유소,경남 진주시 금산면 금산로 48,1619,Y,S-OIL
진주금산농협주유소,경남 진주시 금산면 금산순환로 26,1620,N,현대오일뱅크
황금주유소,경남 진주시 대곡면 진의로 1052-1,1625,N,S-OIL
SK월아주유소,경남 진주시 대곡면 남강로 2128,1625,N,SK에너지
경성주유소,경남 진주시 집현면 진산로 1164,1625,N,현대오일뱅크
